,source_vendor_name,type,mid,wiki_url,result_vendor_name
3167,DREXEL UNIVERSITY ,ORGANIZATION,/m/029d_,https://en.wikipedia.org/wiki/Drexel_University,DREXEL UNIVERSITY
3168,CANADIAN SPRINGS ,LOCATION,-,-,CANADIAN
3169,Lighting Design Group Inc  ,ORGANIZATION,-,-,Lighting Design Group Inc
3170,Piestro UAB ,ORGANIZATION,-,-,Piestro UAB
3171,AIR CONDITIONING SOLUTIONS INC ,OTHER,/g/11c6j7mhjg,-,AIR CONDITIONING SOLUTIONS INC
3172,Okas Language Solutions UAB ,PERSON,-,-,Okas
3173,CRUSHFTP LLC ,ORGANIZATION,-,-,CRUSHFTP LLC
3174,CHARLES SCHWAB & CO  INC  ,ORGANIZATION,/m/04kbxlb,-,CHARLES SCHWAB & CO INC
3175,Tarptautinis maratonas VÅ Ä® ,PERSON,-,-,Tarptautinis maratonas
3176,EWA PERRY ,PERSON,/g/11f0z4822w,-,EWA PERRY
3177,NETS DANID A  S ,ORGANIZATION,/g/1234h74j,https://da.wikipedia.org/wiki/DanID,NETS DANID
3178,LIVE X ,OTHER,/g/11dxpjk4x7,-,LIVE X
3179,FIDELITY INVESTMENTS ,ORGANIZATION,/m/028q26,https://en.wikipedia.org/wiki/Fidelity_Investments,FIDELITY INVESTMENTS
3180,SIA Energise ,OTHER,-,-,Energise
3181,EPIC VANTAGE INV ,OTHER,-,-,EPIC VANTAGE INV
3182,LUCAS KELLO ,-,-,-,-
3183,Nets Denmark A  S ,ORGANIZATION,/m/0dgrhl4,https://en.wikipedia.org/wiki/Nets_Group,Nets Denmark
3184,SEND THIS FILE INC ,OTHER,-,-,FILE INC
3185,TYTO SOFTWARE PVT LTD ,ORGANIZATION,-,-,TYTO
3186,CINTAS CORPORATION ,ORGANIZATION,/m/0761y5,https://en.wikipedia.org/wiki/Cintas,CINTAS CORPORATION
3187,Baltic Institute of Corporate Governance ,ORGANIZATION,/g/11c5b8jyth,-,Baltic Institute of Corporate Governance
3188,Nordea Bank Norge ASA ,ORGANIZATION,/m/0n8zxlc,https://en.wikipedia.org/wiki/Nordea_Bank_Norge,Nordea Bank Norge ASA
3189,UAB Lantelis ,LOCATION,-,-,UAB Lantelis
3190,UAB TV partneriai ,ORGANIZATION,/m/02jyr8,https://en.wikipedia.org/wiki/University_of_Alabama_at_Birmingham,UAB
3191,ASI PENNSYLVANIA INC  ,ORGANIZATION,-,-,ASI PENNSYLVANIA INC
3192,BRENDEL RESTORATION ,OTHER,-,-,BRENDEL RESTORATION
3193,WordFinder Software AB ,OTHER,-,-,WordFinder Software AB
3194,Euro-bid watch LLP ,ORGANIZATION,/m/030rs3,https://en.wikipedia.org/wiki/Limited_liability_partnership,LLP
3195,Sergel Inkasso ,ORGANIZATION,-,-,Sergel Inkasso
3196,Central Moving & Storage Co  Inc  ,ORGANIZATION,/g/11c5b7vjzs,-,Central Moving & Storage Co Inc
3197,Deloitte Turkey ,ORGANIZATION,/m/02spfd,https://en.wikipedia.org/wiki/Deloitte,Deloitte
3198,GoodLife Fitness Centres Inc  ,ORGANIZATION,/m/047p8l5,https://en.wikipedia.org/wiki/GoodLife_Fitness,GoodLife Fitness Centres Inc
3199,UPS (AUS) Pty Ltd ,ORGANIZATION,/m/01d734,https://en.wikipedia.org/wiki/United_Parcel_Service,UPS
3200,BNS UAB ,-,-,-,-
3201,STREETACCOUNT ,OTHER,/g/11c73n9z_9,-,STREETACCOUNT
3202,BENT BRANDT A  S ,PERSON,-,-,BENT BRANDT
3203,ED ELLIS PLANTS ,PERSON,/m/02r6ksj,https://en.wikipedia.org/wiki/Ed_Ellis,ED ELLIS
3204,TRACKER CORP ,ORGANIZATION,/g/11c5bcsms2,-,TRACKER CORP
3205,UAB Pietausim lt ,ORGANIZATION,-,-,UAB Pietausim
3206,OPEN TEXT INC ,OTHER,-,-,OPEN TEXT INC
3207,Fairfax Media Publications Pty Ltd ,ORGANIZATION,/g/11cs63p4db,-,Fairfax Media Publications Pty Ltd
3208,European Energy Exchange AG ,ORGANIZATION,/m/0bq12x,https://en.wikipedia.org/wiki/European_Energy_Exchange,European Energy Exchange AG
3209,VERENIGING BUMA ,-,-,-,-
3210,IAEE Norge ,OTHER,-,-,IAEE Norge
3211,AsociaciÃ³n Cultural Cotijazz ,OTHER,-,-,AsociaciÃ3n Cultural Cotijazz
3212,Rasa TumaÅ¡eviÄiÅ«tÄ— ,PERSON,-,-,Rasa TumaÅ
3213,IHK Nurenberg fur Mittelfranken ,ORGANIZATION,-,-,IHK Nurenberg
3214,Beham Eventburo GmbH & Co  KG ,ORGANIZATION,-,-,Beham Eventburo GmbH & Co KG
3215,IFA  Sverige ,OTHER,-,-,IFA Sverige
3216,ABERNATHY MACGREGOR GROUP INC ,ORGANIZATION,-,-,ABERNATHY MACGREGOR GROUP INC
3217,HALLIBURTON INVESTOR RELATIONS LLC ,OTHER,-,-,HALLIBURTON INVESTOR RELATIONS LLC
3218,Annabelle KAJBAF ,PERSON,-,-,Annabelle KAJBAF
3219,S&P LOCKSMITH ,PERSON,-,-,S&P LOCKSMITH
3220,Efficience ,OTHER,/m/0119nfsk,https://en.wikipedia.org/wiki/Efficiency,Efficience
3221,FEDEX OFFICE AND PRINT SERVICES INC ,ORGANIZATION,-,-,FEDEX
3222,Industrie- und Handelskammer zu Dusseldo ,OTHER,-,-,Industrie-
3223,Procorre Consulting Ltd ,ORGANIZATION,-,-,Procorre Consulting Ltd
3224,REALTIMETRADERS COM INC  (RTT NEWS) ,OTHER,-,-,REALTIMETRADERS COM INC
3225,Gothia Inkasso ,ORGANIZATION,-,-,Gothia Inkasso
3226,FORCEAMP COM LLC ,ORGANIZATION,/g/11c5b7tp2q,-,FORCEAMP COM LLC
3227,ZTS PHOTO ,LOCATION,-,-,ZTS
3228,Die Zeugnisfabrik ,CONSUMER_GOOD,-,-,Zeugnisfabrik
3229,Edita Publishing Oy ,-,-,-,-
3230,Thor Productions Pty Ltd ,ORGANIZATION,-,-,Thor Productions Pty Ltd
3231,SIA Banderi S IDE ,OTHER,-,-,SIA Banderi S IDE
3232,APPROACH LLC ,OTHER,-,-,APPROACH LLC
3233,VIA Egencia Finland OY ,ORGANIZATION,-,-,Egencia Finland OY
3234,Boardman Oy ,OTHER,-,-,Boardman Oy
3235,Utbildningsnamnden ,OTHER,-,-,Utbildningsnamnden
3236,Glass Whiteboards Pty Ltd ,ORGANIZATION,-,-,Glass Whiteboards Pty Ltd
3237,Kone BV ,ORGANIZATION,/g/11cs62bpjt,-,Kone BV
3238,Arcadia Corporate Merchandise Ltd ,ORGANIZATION,-,-,Arcadia Corporate Merchandise Ltd
3239,Ride Share UAB ,OTHER,/m/021vqb,https://en.wikipedia.org/wiki/Carpool,Ride Share
3240,PLANTS UNLIMITED INC  ,OTHER,-,-,PLANTS UNLIMITED INC
3241,AMERICAN SCANDINAVIAN SOCIETY OF NY ,ORGANIZATION,-,-,AMERICAN SCANDINAVIAN SOCIETY
3242,Imperva Inc ,ORGANIZATION,/m/02sjyv_,https://en.wikipedia.org/wiki/Imperva,Imperva Inc
3243,Propapanda Productions OU ,WORK_OF_ART,-,-,Propapanda Productions
3244,SALESFORCE COM EMEA LIMITED ,OTHER,-,-,SALESFORCE COM EMEA LIMITED
3245,SALESFORCE COM SARL ,OTHER,-,-,SALESFORCE COM SARL
3246,Tech Mahindra Limited ,OTHER,/m/0by3lt,https://en.wikipedia.org/wiki/Tech_Mahindra,Tech Mahindra Limited
3247,Zurich Deutscher Herold ,LOCATION,/m/04ccxy,https://en.wikipedia.org/wiki/Zurich_Insurance_Group,Zurich
3248,Monster Worldwide Scandinavia AB ,OTHER,-,-,Monster Worldwide Scandinavia AB
3249,VÃ¤estÃ¶liiton Terapia- ja kotipalvelut Oy ,-,-,-,-
3250,ROYAL MAIL GROUP LTD ,ORGANIZATION,-,-,ROYAL MAIL GROUP LTD
3251,ErÃ¤-Atlas    SillanpÃ¤Ã¤ Janne Tapio ,-,-,-,-
3252,Swedbank lizingas  UAB ,-,-,-,-
3253,IRON MOUNTAIN OFF-SITE ,LOCATION,/m/02rdq1m,https://en.wikipedia.org/wiki/Iron_Mountain_(company),IRON MOUNTAIN
3254,PAV Complete Event Solutions ,OTHER,-,-,PAV Complete Event Solutions
3255,Calenberg Vilnius UAB ,ORGANIZATION,-,-,Calenberg Vilnius UAB
3256,AS Eesti Post ,ORGANIZATION,/m/06w2br5,https://en.wikipedia.org/wiki/Omniva,Eesti Post
3257,JEANNE L  YURMAN ,PERSON,/m/08hfbr,https://en.wikipedia.org/wiki/David_Yurman,YURMAN
3258,Archyvu Sistemos UAB ,-,-,-,-
3259,Testme Oy ,OTHER,-,-,Testme Oy
3260,STYLEBOOKINGS LLC ,ORGANIZATION,-,-,STYLEBOOKINGS LLC
3261,OFFICE1 ,OTHER,-,-,OFFICE1
3262,RED FEATHER MARKETING GROUP ,ORGANIZATION,-,-,RED FEATHER MARKETING
3263,WILLIAM THOMAS TUCKER JR  ,PERSON,-,-,WILLIAM THOMAS TUCKER JR
3264,CORENET GLOBAL ,ORGANIZATION,/g/11b6g71hn5,-,CORENET GLOBAL
3265,Ferma RestorÄns SIA ,OTHER,-,-,RestorÄ
3266,CONSENSUS ECONOMICS INC  ,OTHER,/m/010fhsx1,https://en.wikipedia.org/wiki/Consensus_Economics,CONSENSUS ECONOMICS INC
3267,THE ADVISORS VOICE LLC ,ORGANIZATION,-,-,VOICE LLC
3268,GREATSCAPE & MORE INC ,OTHER,-,-,GREATSCAPE
3269,ICE SYSTEMS INC  DBA PROXYTRUST ,ORGANIZATION,-,-,ICE SYSTEMS INC DBA PROXYTRUST
3270,Kauno technologijos universitetas ,ORGANIZATION,/m/0fypbg,https://en.wikipedia.org/wiki/Kaunas_University_of_Technology,Kauno technologijos universitetas
3271,Dalans SIA ,OTHER,-,-,Dalans
3272,G Interactive SIA ,OTHER,-,-,G Interactive SIA
3273,PLATINUM MAINTENANCE SERVICES CORPORATIO ,OTHER,-,-,MAINTENANCE
3274,Belastingsamenwerking Oost-Brabant ,-,-,-,-
3275,WEBEX COMMUNICATIONS B V  ,OTHER,-,-,WEBEX COMMUNICATIONS BV
3276,PITNEY BOWES INC ,ORGANIZATION,/m/06dkr2,https://en.wikipedia.org/wiki/Pitney_Bowes,PITNEY BOWES INC
3277,Nespresso Singapore ,LOCATION,/g/1ptx9jlm0,-,Nespresso Singapore
3278,Fiducial Office Solutions ,OTHER,-,-,Fiducial
3279,ESATUR XXI S L  ,OTHER,-,-,ESATUR XXI SL
3280,Interflora AB ,OTHER,-,-,Interflora AB
3281,LANDMARK SIGNS & ELECTRICAL MAINT  ,OTHER,-,-,LANDMARK SIGNS
3282,International Women Association of Vilni ,ORGANIZATION,-,-,International Women Association of Vilni
3283,VILLAGE PRINT & MEDIA ,LOCATION,-,-,VILLAGE
3284,TERRELL SHEDRICK ,PERSON,-,-,TERRELL SHEDRICK
3285,Polismyndigheten ,ORGANIZATION,/g/11bc57r7gk,https://en.wikipedia.org/wiki/Swedish_Police_Authority,Polismyndigheten
3286,FACILITYLINQ BV ,OTHER,-,-,FACILITYLINQ BV
3287,PARSEPORT BV ,OTHER,-,-,PARSEPORT BV
3288,MICHAEL JAMES ,PERSON,-,-,MICHAEL JAMES
3289,Dutchtrain B V  ,OTHER,-,-,Dutchtrain BV
3290,DavidTan Associates (S) Pte Ltd ,ORGANIZATION,-,-,DavidTan Associates (S) Pte Ltd
3291,AGENCIA DIGITAL S A DE C V (Milenio) ,ORGANIZATION,-,-,Milenio
3292,Pest Control Sydney ,OTHER,-,-,Pest Control
3293,VILNIAUS JÄ–ZUITÅ² GIMNAZIJA ,-,-,-,-
3294,GREATAMERICA FINANCIAL SERVICES ,ORGANIZATION,/m/0hgqxck,https://en.wikipedia.org/wiki/GreatAmerica_Financial_Services,GREATAMERICA FINANCIAL SERVICES
3295,INDEPENDENCE FIRE SPRINKLER CO  LLC ,ORGANIZATION,-,-,INDEPENDENCE FIRE SPRINKLER CO LLC
3296,FN-Serviss SIA ,OTHER,-,-,Serviss
3297,VP sprendimai UAB ,-,-,-,-
3298,AVALARA INC ,OTHER,/m/02w3zy5,-,AVALARA INC
3299,Freelance Cameras P  L ,OTHER,-,-,Freelance Cameras PL
3300,HARMLESS BY RED DUVET ,OTHER,-,-,RED DUVET
3301,FanÅ³ sporto projektai VÅ¡Ä® ,-,-,-,-
3302,Birleys Ltd ,ORGANIZATION,/g/11c1x4y3h_,-,Birleys Ltd
3303,Transperfect Translation Ltd ,ORGANIZATION,-,-,Transperfect Translation Ltd
3304,DALE ELECTRONICS ,OTHER,-,-,DALE ELECTRONICS
3305,Vision Office Technical Services Ltd ,ORGANIZATION,-,-,Vision Office Technical Services Ltd
3306,LIIKENTEEN TURVALLISUUSVIRASTO TRAFI ,-,-,-,-
3307,Elisa Eesti AS ,ORGANIZATION,-,-,Elisa Eesti
3308,MÅ«su DomÄ«nija SIA ,OTHER,-,-,DomÄ
3309,Robert Harkness ,PERSON,/m/04t6xk,https://en.wikipedia.org/wiki/Robert_Harkness,Robert Harkness
3310,Office Discount GmbH ,ORGANIZATION,-,-,Office Discount GmbH
3311,INTERNATIONAL TRADUCTION CONSEIL ,ORGANIZATION,-,-,CONSEIL
3312,ALD AUTOMOTIVE ,OTHER,-,-,ALD AUTOMOTIVE
3313,LokaalLunch ,OTHER,-,-,LokaalLunch
3314,ITS MY COOLER LLC ,OTHER,-,-,MY COOLER LLC
3315,PGS Group UAB ,ORGANIZATION,-,-,PGS Group UAB
3316,Thomas Brennan ,PERSON,/m/027d0j7,https://en.wikipedia.org/wiki/Thomas_E._Brennan,Thomas Brennan
3317,MeteoGroup Deutchland GmbH ,ORGANIZATION,-,-,MeteoGroup Deutchland GmbH
3318,EWS Textiles Oy ,OTHER,-,-,EWS Textiles Oy
3319,WHOLE BODY HEALTH CENTER ,OTHER,-,-,BODY HEALTH CENTER
3320,Costa Blanca Bike Hotels SL ,ORGANIZATION,-,-,Costa Blanca Bike Hotels SL
3321,Dow Jones & Co  Inc  ,ORGANIZATION,/m/0clj7,https://en.wikipedia.org/wiki/Dow_Jones_&_Company,Dow Jones & Co Inc
3322,SUOMEN IR-YHDISTYS RY ,-,-,-,-
3323,VERIATO INC ,OTHER,/m/026w5f2,https://en.wikipedia.org/wiki/Veriato,VERIATO INC
3324,Laura NeÄiÅ«nienÄ— ,PERSON,-,-,Laura NeÄ iÅ
3325,Energiavirasto ,OTHER,/g/1pzrwy7p3,-,Energiavirasto
3326,Global Lithuanian leaders VsI ,PERSON,-,-,leaders
3327,DHL Express Germany GmbH ,ORGANIZATION,/m/021086,https://en.wikipedia.org/wiki/DHL_Express,DHL Express
3328,TOWERS WATSON DELAWARE INC  ,ORGANIZATION,-,-,TOWERS WATSON
3329,AKA Baltic II ,ORGANIZATION,-,-,AKA Baltic II
3330,ADVANCED LOCKSMITH INC  ,OTHER,-,-,ADVANCED LOCKSMITH INC
3331,RENTOKIL INITIAL B V  ,ORGANIZATION,/m/02_tjv,https://en.wikipedia.org/wiki/Rentokil_Initial,RENTOKIL INITIAL BV
3332,IF P & C Insurance AS Latvijas filiale ,OTHER,-,-,Insurance
3333,Soalan Karts 2013 ,OTHER,-,-,Soalan Karts
3334,BISTRO MARKET PLACE ,OTHER,-,-,BISTRO MARKET PLACE
3335,Jena Motors SIA ,ORGANIZATION,-,-,Jena Motors SIA
3336,Circus SIA ,ORGANIZATION,-,-,Circus SIA
3337,VERREX LLC ,ORGANIZATION,/g/11c5bfmcb_,-,VERREX LLC
3338,Fullrate ,ORGANIZATION,/g/11b70jcqtt,-,Fullrate
3339,SHRED-IT USA  DC METRO AREA ,ORGANIZATION,/m/04gj05n,https://en.wikipedia.org/wiki/Shred-it,SHRED-IT
3340,PREMIUMGIDS NL ,OTHER,-,-,PREMIUMGIDS NL
3341,Hotel Bergs SIA ,OTHER,-,-,Hotel
3342,COMUNICAN S A  ,PERSON,-,-,COMUNICAN
3343,Karenas UAB ,ORGANIZATION,-,-,Karenas UAB
3344,BULBS COM INC ,OTHER,/g/11c5b98p9w,-,BULBS COM INC
3345,IHK Frankfurt am Main ,ORGANIZATION,-,-,IHK Frankfurt am Main
3346,HAYNES MECHANICAL SYSTEMS INC  ,OTHER,-,-,HAYNES MECHANICAL SYSTEMS INC
3347,HYDRATION LABS INC ,OTHER,-,-,HYDRATION LABS INC
3348,UAB â€œMANO LINIJAâ€ ,ORGANIZATION,/m/02jyr8,https://en.wikipedia.org/wiki/University_of_Alabama_at_Birmingham,UAB
3349,Viss TÄ«rÄ«bÄ SIA ,WORK_OF_ART,-,-,Viss TÄ
3350,Berkeley Catering Limited ,OTHER,-,-,Berkeley Catering Limited
3351,Unistock AS ,ORGANIZATION,-,-,Unistock
3352,DYNAMARK MONITORING INC ,ORGANIZATION,/g/11c5ry0sys,-,DYNAMARK MONITORING INC
3353,CITY OF CALGARY ,LOCATION,/m/01r32,https://en.wikipedia.org/wiki/Calgary,CITY OF CALGARY
3354,Silwood Park Nurseries Ltd ,ORGANIZATION,-,-,Silwood Park Nurseries Ltd
3355,PostNL B V  ,OTHER,-,-,PostNL BV
3356,iOffice Inc  ,ORGANIZATION,/g/11c6_wfhvh,-,iOffice Inc
3357,Valmeda AB ,OTHER,-,-,Valmeda AB
3358,COMUNICACIONES EL PAIS S A  ,WORK_OF_ART,-,-,COMUNICACIONES EL PAIS SA
3359,EXPANSION S A  DE C V  ,OTHER,-,-,EXPANSION SA DE CV
3360,GLOBAL LT INC ,ORGANIZATION,/g/11c5b80xk_,-,GLOBAL LT INC
3361,NaminÄ— pelÄ—da UAB ,OTHER,-,-,NaminÄ
3362,Creditreform Latvia SIA ,OTHER,-,-,Creditreform
3363,EC WEB PTE  LTD  ,ORGANIZATION,-,-,EC
3364,Mobatek SARL ,OTHER,-,-,Mobatek SARL
3365,Federal Express Corporation Finland bra ,CONSUMER_GOOD,-,-,bra
3366,Securitas Events Oy ,ORGANIZATION,-,-,Securitas Events Oy
3367,ROBERT B  THOMPSON ,PERSON,/m/02x9nnd,https://en.wikipedia.org/wiki/Robert_B._Thompson,ROBERT B THOMPSON
3368,SUSETTE KIRPATRICK GUSFINI ,PERSON,-,-,SUSETTE KIRPATRICK GUSFINI
3369,PAUL FISCHER ,PERSON,/m/0kfb8s8,-,PAUL FISCHER
3370,JOHN J CAFFREY ,PERSON,-,-,JOHN J CAFFREY
3371,LAURENCE STORCH ,PERSON,-,-,LAURENCE STORCH
3372,TOLL PRIORITY ,OTHER,/m/04_1nc8,-,TOLL PRIORITY
3373,Verstappen van Amelsvoort b v  ,PERSON,-,-,Verstappen van Amelsvoort
3374,Risk Management Association e  V  ,OTHER,-,-,Risk Management Association e V
3375,SCOTT L  PARKER ,PERSON,-,-,SCOTT L PARKER
3376,E  AhlstrÃ¶m Oy ,OTHER,-,-,E AhlstrÃ¶m Oy
3377,DOOR Training and Consulting Baltic ,OTHER,-,-,DOOR Training
3378,SociÃ©tÃ© de la Bourse de Luxenbourg ,ORGANIZATION,-,-,SociÃ
3379,Neeva Jay Ltd ,PERSON,-,-,Neeva Jay Ltd
3380,ANNE M  MCFADDEN ,PERSON,-,-,ANNE M MCFADDEN
3381,RAYMOND GUSTINI ,PERSON,/g/11f0ywd70n,-,RAYMOND GUSTINI
3382,US Disbursing Officer Symbol 8769 ,LOCATION,/m/09c7w0,https://en.wikipedia.org/wiki/United_States,US
3383,HOPEWORKS N CAMDEN ,LOCATION,/g/11cm3s1m7l,https://en.wikipedia.org/wiki/Hopeworks_'N_Camden,HOPEWORKS N CAMDEN
3384,Eesti Era-ja Riskikapitali Assotsiatsioo ,LOCATION,/m/02kmm,https://en.wikipedia.org/wiki/Estonia,Eesti
3385,MARY LEE JENKINS ,PERSON,/g/11dfq4xcrf,-,MARY LEE JENKINS
3386,RAYMOND C  KOLLS ,PERSON,-,-,RAYMOND C KOLLS
3387,SUREYA BELLYDANCE LTD ,ORGANIZATION,-,-,SUREYA BELLYDANCE LTD
3388,RICHARD CROARKIN ,PERSON,/g/11f0zfbr_l,-,RICHARD CROARKIN
3389,LEON Z  HELLER ,PERSON,-,-,LEON Z HELLER
3390,GoFax Pty Ltd ,ORGANIZATION,-,-,GoFax Pty Ltd
3391,DAVID SYLVESTER ,PERSON,/m/0bs9_y,https://en.wikipedia.org/wiki/David_Sylvester,DAVID SYLVESTER
3392,AMIS Services B V  ,OTHER,-,-,AMIS Services BV
3393,CPIWG INC ,OTHER,-,-,CPIWG INC
3394,SHERRY L RHODES ,PERSON,-,-,SHERRY L
3395,SIX P SRL ,OTHER,-,-,P SRL
3396,JOHN SHIRLEY & CO ,PERSON,-,-,JOHN SHIRLEY & CO
3397,HILLIARD LYONS ,ORGANIZATION,/g/11b6g3r21z,https://en.wikipedia.org/wiki/Hilliard_Lyons,HILLIARD LYONS
3398,PESA SWITCHING SYSTEMS INC ,ORGANIZATION,/g/11c5b9cld7,-,PESA SWITCHING SYSTEMS INC
3399,TELERIK INC ,OTHER,-,-,TELERIK INC
3400,Swedbank LÄ«zings SIA ,OTHER,/m/02h16c,https://en.wikipedia.org/wiki/Swedbank,Swedbank
3401,Printpoint SIA ,OTHER,-,-,Printpoint
3402,G4S Latvia AS ,ORGANIZATION,-,-,G4S
3403,Luminor Lizings Latvija SIA ,ORGANIZATION,-,-,Luminor Lizings Latvija SIA
3404,Mobilukss SIA ,PERSON,-,-,Mobilukss
3405,AV DESIGN SERVICES LLC ,ORGANIZATION,/g/11g7018j5q,-,AV DESIGN SERVICES LLC
3406,LOGMEIN USA INC ,ORGANIZATION,-,-,LOGMEIN USA INC
3407,ULINE INC ,OTHER,/m/0bs4ty9,https://en.wikipedia.org/wiki/Uline,ULINE INC
3408,Rahandusministeerium ,OTHER,/g/125_h_ht1,https://en.wikipedia.org/wiki/Ministry_of_Finance_(Estonia),Rahandusministeerium
3409,Doma un Telpa SIA ,PERSON,-,-,Telpa
3410,ECHO MEDIA GROUP INC ,OTHER,-,-,ECHO MEDIA GROUP INC
3411,SECURITAS SECURITY SERVICES ,OTHER,-,-,SECURITY SERVICES
3412,Postimees Grupp AS ,-,-,-,-
3413,TRANSCRIBE LTD ,OTHER,-,-,TRANSCRIBE LTD
3414,SASU BUREAU VERITAS EXPLOITATION ,PERSON,-,-,SASU
3415,KSF Media Ab ,OTHER,-,-,KSF Media Ab
3416,Tmi Tomi SetÃ¤lÃ¤ ,PERSON,-,-,Tomi SetÃ
3417,Sanoma Media Finland Oy ,-,-,-,-
3418,CFA INSTITUTE ,ORGANIZATION,/m/057rl5,https://en.wikipedia.org/wiki/CFA_Institute,CFA INSTITUTE
3419,Proekspert AS ,PERSON,-,-,Proekspert
3420,Suzanne Eisenmann ,PERSON,-,-,Suzanne Eisenmann
3421,Castren Engine OsakeyhtiÃ¶ ,OTHER,-,-,Castren Engine OsakeyhtiÃ
3422,Business Risks International Limited ,OTHER,-,-,Business Risks International Limited
3423,Fudura ,OTHER,-,-,Fudura
3424,LEONARDO VALENTIN ACOSTA y NESTOR MOLINA ,PERSON,-,-,LEONARDO VALENTIN
3425,TC Motors SIA ,ORGANIZATION,-,-,TC Motors SIA
3426,DB Fernverkehr AG ,ORGANIZATION,/m/07q401,https://en.wikipedia.org/wiki/DB_Fernverkehr,DB Fernverkehr AG
3427,Negotia ,EVENT,/g/1tgg8k8j,-,Negotia
3428,COMUNICACIONES LANET S A  ,ORGANIZATION,/m/0djy11,https://en.wikipedia.org/wiki/Club_Comunicaciones,COMUNICACIONES
3429,Inga Juodyte ,PERSON,-,-,Inga Juodyte
3430,INTERNATIONAL CORPORATE GOVERNANCE ,OTHER,-,-,GOVERNANCE
3431,Federal Express Corporation ,ORGANIZATION,/m/0k9s1,https://en.wikipedia.org/wiki/FedEx,Federal Express Corporation
3432,BrÃ¸nnÃ¸ysundregistrene ,PERSON,-,-,BrÃ ̧
3433,SIA Guard Systems Latvia ,ORGANIZATION,-,-,SIA Guard Systems Latvia
3434,SHRED-IT CONNECTICUT ,ORGANIZATION,/m/04gj05n,https://en.wikipedia.org/wiki/Shred-it,SHRED-IT
3435,Easy United Ltd ,ORGANIZATION,-,-,Easy United Ltd
3436,ADQUIRA ESPANA SA ,OTHER,-,-,ADQUIRA ESPANA SA
3437,Kopiosto ,OTHER,-,-,Kopiosto
3438,Nexia Audit Advice SIA ,OTHER,-,-,Nexia
3439,GPAG LLC ,ORGANIZATION,-,-,GPAG LLC
3440,DAVID FLOYD ,PERSON,-,-,DAVID FLOYD
3441,N V  Nespresso Belgique S A  ,CONSUMER_GOOD,-,-,NV Nespresso Belgique SA
3442,T M  BIER & ASSOCIATES INC ,ORGANIZATION,/g/1td7z__w,-,TM BIER & ASSOCIATES INC
3443,Shred-IT Ltd ,ORGANIZATION,/m/04gj05n,https://en.wikipedia.org/wiki/Shred-it,Shred-IT Ltd
3444,Julianus Inkasso OÃœ ,PERSON,-,-,Julianus Inkasso OÃœ
3445,HILARY L  BOGERT ,PERSON,-,-,HILARY L BOGERT
3446,Posti Messaging Oy ,-,-,-,-
3447,CITRINLAPIS UAB ,LOCATION,-,-,CITRINLAPIS UAB
3448,CDATA SOFTWARE INC ,OTHER,-,-,CDATA SOFTWARE INC
3449,Aon Baltic UADBB Latvijas filiÄle ,ORGANIZATION,/m/0z7n,https://en.wikipedia.org/wiki/Aon_(company),Aon
3450,SK ID Solutions AS ,OTHER,-,-,SK ID Solutions
3451,Carsten Trapp ,PERSON,-,-,Carsten Trapp
3452,FOYER ASSURANCES ,OTHER,-,-,FOYER ASSURANCES
3453,INTELLIGENT TECHNOLIGIES ,OTHER,-,-,INTELLIGENT TECHNOLIGIES
3454,Federal Express (Hong Kong) Limited ,ORGANIZATION,/m/0k9s1,https://en.wikipedia.org/wiki/FedEx,Federal Express
3455,Beatos virtuvÄ— UAB ,OTHER,-,-,Beatos virtuvÄ
3456,UAB Solidus vox ,ORGANIZATION,/m/02jyr8,https://en.wikipedia.org/wiki/University_of_Alabama_at_Birmingham,UAB
3457,MERCOM CAPITAL GROUP LLC ,ORGANIZATION,/g/11cs61blrv,-,MERCOM CAPITAL GROUP LLC
3458,VMP sprendimai UAB ,-,-,-,-
3459,WorkCover Queensland ,ORGANIZATION,-,-,WorkCover
3460,MARISSA L PROMOTION ,PERSON,-,-,MARISSA L
3461,A-birojs SIA ,-,-,-,-
3462,CHUAN LAM PRODUCTION PTE LTD ,ORGANIZATION,-,-,CHUAN LAM PRODUCTION PTE LTD
3463,Accucraft Supply Co  ,ORGANIZATION,-,-,Accucraft Supply Co
3464,Immigratie- en Naturalisatiedienst ,PERSON,/m/0cbx95,https://en.wikipedia.org/wiki/Immigration,Immigratie
3465,Office Timeline ,OTHER,-,-,Office Timeline
3466,CURIOUS VISION LIMITED ,OTHER,-,-,VISION
3467,FARAM HOLDING & FURNITURE INC ,ORGANIZATION,-,-,FARAM HOLDING & FURNITURE INC
3468,Fine Touch IK ,-,-,-,-
3469,CHAMBRE DE COMMERCE LUXEMBOURG ,ORGANIZATION,-,-,CHAMBRE DE COMMERCE
3470,Suomen Taloushallintoliitto ry ,-,-,-,-
3471,Cetus UAB ,ORGANIZATION,-,-,Cetus UAB
3472,DE BAAK ,PERSON,-,-,DE BAAK
3473,OP Vakuutus Oy ,-,-,-,-
3474,SHI CANADA ULC ,PERSON,-,-,SHI CANADA ULC
3475,Stichting Reprorecht ,-,-,-,-
3476,Willis News Distribution Ltd ,ORGANIZATION,-,-,Willis News Distribution Ltd
3477,PETER & RAE REILLY ,PERSON,-,-,PETER
3478,PAUSE FRUITEE ,PERSON,-,-,PAUSE FRUITEE
3479,OXIFORM  UAB ,LOCATION,-,-,OXIFORM UAB
